Eye_Status,left_eye,right_eye,Yawn_Status,Head_Pose,Class
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Left Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Right Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,forward_look,No Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Forward Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Left Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
